CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Marital_Status,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,age_group,inactivity_ratio,trans_intensity,Total_Trans_Amt_log,Total_Trans_Ct_log,Credit_Limit_log,Gender_F,Gender_M,Gender_missing,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Education_Level_missing,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Income_Category_missing,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Card_Category_missing
710566533,Existing Customer,40,1,Married,27,1,3,3,2276.0,1372,0.564,4159,67,0.718,0.603,31-40,0.1111111111111111,2.4814814814814814,8.333270353255308,4.219507705176107,7.7306140660637395,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
789151983,Existing Customer,43,4,Unknown,31,2,3,3,4091.0,1108,0.774,5244,87,0.706,0.271,41-50,0.0967741935483871,2.806451612903226,8.565030520830398,4.477336814478207,8.316789127071518,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
766673433,Existing Customer,45,4,Married,38,2,3,3,3798.0,1570,0.916,4512,80,0.778,0.413,41-50,0.07894736842105263,2.1052631578947367,8.414717399827001,4.394449154672439,8.242493153187626,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
807589908,Existing Customer,47,5,Married,42,1,2,1,1778.0,822,0.68,4189,80,0.667,0.462,41-50,0.047619047619047616,1.9047619047619047,8.340456012916183,4.394449154672439,7.483806687665835,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
708190158,Attrited Customer,38,3,Single,26,2,3,0,2920.0,2426,0.983,2750,41,0.367,0.831,31-40,0.11538461538461539,1.5769230769230769,7.919719760924575,3.7376696182833684,7.979681302387741,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
784895358,Attrited Customer,49,1,Married,43,5,3,3,1938.0,0,0.612,2870,49,0.75,0.0,41-50,0.06976744186046512,1.1395348837209303,7.962415680121064,3.912023005428146,7.569927655242652,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
710090133,Existing Customer,62,1,Divorced,51,1,3,3,4049.0,1685,0.597,3908,80,0.702,0.416,60+,0.058823529411764705,1.5686274509803921,8.271036865792954,4.394449154672439,8.306472160100585,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
799242033,Existing Customer,45,4,Married,39,2,3,2,1438.3,1162,0.539,4598,86,0.623,0.808,41-50,0.07692307692307693,2.2051282051282053,8.433594167539924,4.465908118654584,7.271912163268625,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
719377383,Existing Customer,40,2,Single,28,1,2,3,10880.0,2025,0.753,4957,90,0.765,0.186,31-40,0.07142857142857142,3.2142857142857144,8.508757712595136,4.51085950651685,9.294773427951013,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
710371683,Existing Customer,51,4,Married,36,2,1,2,3451.0,2006,0.555,4097,67,0.763,0.581,51-60,0.027777777777777776,1.8611111111111112,8.318254328798846,4.219507705176107,8.146709052203319,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
719926683,Existing Customer,41,3,Divorced,33,2,2,2,20749.0,2171,0.842,4754,77,0.674,0.105,41-50,0.06060606060606061,2.3333333333333335,8.46695197497949,4.356708826689592,9.940301525658844,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
793597833,Existing Customer,49,0,Single,43,1,3,1,2481.0,1568,0.537,4466,69,0.533,0.632,41-50,0.06976744186046512,1.6046511627906976,8.404472321352118,4.248495242049359,7.8168199657645525,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
713739708,Existing Customer,61,0,Single,53,1,3,3,2415.0,2050,0.499,4479,71,0.69,0.849,60+,0.05660377358490566,1.3396226415094339,8.40737832540903,4.276666119016055,7.789868559054706,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
709389558,Existing Customer,33,4,Single,36,1,3,0,1438.3,0,0.566,4641,85,0.7,0.0,31-40,0.08333333333333333,2.361111111111111,8.442900586834382,4.454347296253507,7.271912163268625,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
811907583,Existing Customer,45,4,Single,40,1,2,2,7600.0,1574,0.605,4240,67,0.396,0.207,41-50,0.05,1.675,8.352554369474591,4.219507705176107,8.936035096566041,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
709087983,Existing Customer,35,3,Single,27,2,2,3,1438.3,0,0.62,5020,94,0.843,0.0,31-40,0.07407407407407407,3.4814814814814814,8.521384396034705,4.553876891600541,7.271912163268625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
712774908,Existing Customer,41,4,Married,29,2,2,2,2601.0,1861,0.794,5111,83,0.66,0.715,41-50,0.06896551724137931,2.8620689655172415,8.53934599605737,4.430816798843313,7.86403565907245,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
820639908,Existing Customer,48,4,Married,44,1,2,1,2625.0,2517,0.702,4378,81,0.884,0.959,41-50,0.045454545454545456,1.8409090909090908,8.384575666801398,4.406719247264253,7.873217054862741,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
713497983,Existing Customer,49,5,Single,36,1,2,2,5578.0,0,0.627,3459,53,0.71,0.0,41-50,0.05555555555555555,1.4722222222222223,8.14902386805177,3.9889840465642745,8.626764827845529,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
713489358,Existing Customer,52,2,Married,40,2,3,2,3698.0,0,0.811,3763,82,0.864,0.0,51-60,0.075,2.05,8.23323750070527,4.418840607796598,8.215817791832453,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
711381183,Existing Customer,51,2,Married,36,2,3,2,1438.3,1141,0.69,4485,85,0.889,0.793,51-60,0.08333333333333333,2.361111111111111,8.408716715080153,4.454347296253507,7.271912163268625,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
814989933,Existing Customer,45,4,Unknown,40,1,2,1,1795.0,1058,0.778,5575,73,0.738,0.589,41-50,0.05,1.825,8.62622695244036,4.30406509320417,7.493317248862145,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
711847833,Existing Customer,42,2,Single,32,2,2,2,1933.0,1127,0.705,4833,71,0.69,0.583,41-50,0.0625,2.21875,8.483429561263428,4.276666119016055,7.56734567601324,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
772837083,Existing Customer,41,3,Married,32,2,3,1,27169.0,0,0.781,3906,87,0.977,0.0,41-50,0.09375,2.71875,8.27052509505507,4.477336814478207,10.209868702420394,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
713652783,Existing Customer,30,0,Single,36,1,1,1,2367.0,1220,1.04,5568,90,0.957,0.515,<=30,0.027777777777777776,2.5,8.624970783589669,4.51085950651685,7.769800996003896,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
719202708,Existing Customer,54,3,Married,36,2,2,1,5642.0,541,0.742,4633,84,0.68,0.096,51-60,0.05555555555555555,2.3333333333333335,8.441175704992322,4.442651256490317,8.63817111796914,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
714566133,Existing Customer,60,2,Married,36,1,2,2,3239.0,2356,0.621,4621,91,0.75,0.727,51-60,0.05555555555555555,2.5277777777777777,8.438582790834326,4.5217885770490405,8.083328608786376,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
717553683,Existing Customer,52,1,Married,36,1,1,3,3040.0,2517,0.774,4608,61,1.033,0.828,51-60,0.027777777777777776,1.6944444444444444,8.435766192720509,4.127134385045092,8.019941687677365,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
814987983,Existing Customer,37,2,Single,32,2,1,3,3680.0,683,0.85,4835,77,0.75,0.186,31-40,0.03125,2.40625,8.483843211734683,4.356708826689592,8.210939733379021,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
789588933,Existing Customer,44,2,Married,37,1,1,1,1787.0,0,0.609,3912,79,0.975,0.0,41-50,0.02702702702702703,2.135135135135135,8.272059622210412,4.382026634673881,7.488852955733459,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
714317058,Existing Customer,52,2,Married,36,2,3,1,4752.0,2437,0.601,3946,63,0.75,0.513,51-60,0.08333333333333333,1.75,8.280711075662847,4.1588830833596715,8.46653127661401,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
772271508,Attrited Customer,46,3,Single,35,2,3,3,1706.0,0,0.726,2320,42,0.448,0.0,41-50,0.08571428571428572,1.2,7.749753406274437,3.7612001156935624,7.442492722794441,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
716366208,Existing Customer,45,2,Married,36,2,1,3,8103.0,0,0.986,5221,82,0.673,0.0,41-50,0.027777777777777776,2.2777777777777777,8.560635749259074,4.418840607796598,9.000113045928519,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
710971908,Existing Customer,43,1,Married,31,2,3,3,3764.0,1780,0.79,4898,80,0.667,0.473,41-50,0.0967741935483871,2.5806451612903225,8.496786381638575,4.394449154672439,8.233503140233994,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
711412533,Attrited Customer,40,3,Single,35,6,3,5,5492.0,1573,0.636,2416,45,0.667,0.286,31-40,0.08571428571428572,1.2857142857142858,7.790282380703483,3.828641396489095,8.61122983334262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
720593583,Existing Customer,39,2,Divorced,32,1,2,2,3554.0,747,0.621,5152,90,0.765,0.21,31-40,0.0625,2.8125,8.547334348328224,4.51085950651685,8.176110342237342,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
720165258,Existing Customer,44,2,Unknown,29,2,3,1,3170.0,2330,0.858,5357,91,0.978,0.735,41-50,0.10344827586206896,3.1379310344827585,8.586346050104554,4.5217885770490405,8.061802274538348,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
716147658,Existing Customer,49,2,Single,40,2,3,1,2464.0,1601,0.649,4739,86,0.792,0.65,41-50,0.075,2.15,8.463792414689122,4.465908118654584,7.80994708647679,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
778436283,Existing Customer,41,4,Single,21,2,3,1,3429.0,1504,0.601,4015,76,1.0,0.439,41-50,0.14285714285714285,3.619047619047619,8.298041661371565,4.343805421853684,8.140315540159985,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
711492258,Existing Customer,50,2,Married,45,2,1,0,2021.0,1578,0.761,5298,71,0.919,0.781,41-50,0.022222222222222223,1.5777777777777777,8.575273402492762,4.276666119016055,7.611842399580417,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
771106458,Existing Customer,54,4,Married,41,1,5,2,2444.0,1313,0.689,4609,61,0.794,0.537,51-60,0.12195121951219512,1.4878048780487805,8.435983135990694,4.127134385045092,7.801800401908973,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
713183508,Existing Customer,39,1,Married,36,1,3,2,2751.0,1158,0.821,4861,82,0.822,0.421,31-40,0.08333333333333333,2.2777777777777777,8.48920515487607,4.418840607796598,7.920083199053234,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
710832108,Existing Customer,52,2,Single,44,2,3,3,9017.0,2359,0.895,4552,81,0.8,0.262,51-60,0.06818181818181818,1.8409090909090908,8.423541635334782,4.406719247264253,9.106977858981029,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
719940483,Existing Customer,51,1,Married,43,2,2,2,2107.0,1663,0.712,4841,88,0.725,0.789,51-60,0.046511627906976744,2.046511627906977,8.485083137498004,4.48863636973214,7.653494909661253,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
715207458,Existing Customer,46,1,Single,39,2,2,1,2029.0,1074,0.514,4802,90,0.8,0.529,41-50,0.05128205128205128,2.3076923076923075,8.476996001664824,4.51085950651685,7.615791072035833,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
716839983,Existing Customer,48,3,Married,36,2,3,2,32777.0,0,0.665,4520,75,0.923,0.0,41-50,0.08333333333333333,2.0833333333333335,8.416488487294606,4.330733340286331,10.397512837623772,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
781073733,Existing Customer,50,2,Married,41,1,3,3,4607.0,0,0.898,4793,88,0.63,0.0,41-50,0.07317073170731707,2.1463414634146343,8.475120414994329,4.48863636973214,8.435549202375727,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
757594083,Existing Customer,52,1,Married,45,2,4,0,23486.0,0,0.616,4530,74,0.762,0.0,51-60,0.08888888888888889,1.6444444444444444,8.418697944667139,4.31748811353631,10.064202355576024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
764496708,Existing Customer,54,2,Married,47,2,3,3,1997.0,0,0.825,4961,82,0.783,0.0,51-60,0.06382978723404255,1.7446808510638299,8.509564164251746,4.418840607796598,7.599901959208498,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
714080433,Existing Customer,40,5,Married,36,2,3,2,3144.0,1787,0.685,4758,67,0.558,0.568,31-40,0.08333333333333333,1.8611111111111112,8.46779284112111,4.219507705176107,8.05356916913454,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
757675158,Existing Customer,47,4,Divorced,40,2,2,3,2725.0,1851,0.687,4904,85,0.7,0.679,41-50,0.05,2.125,8.498010371999463,4.454347296253507,7.9105906122564775,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
715361433,Existing Customer,53,2,Single,36,2,2,3,1874.0,994,0.713,4194,78,0.857,0.53,51-60,0.05555555555555555,2.1666666666666665,8.341648618901306,4.3694478524670215,7.536363938404511,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
778191933,Attrited Customer,45,3,Single,35,2,3,5,7135.0,2517,0.631,2305,42,0.448,0.353,41-50,0.08571428571428572,1.2,7.743269700829004,3.7612001156935624,8.872907674259846,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
718792758,Existing Customer,35,4,Married,25,2,3,2,3379.0,587,0.67,5121,80,0.702,0.174,31-40,0.12,3.2,8.541300266759471,4.394449154672439,8.125630988477065,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
709738008,Existing Customer,48,3,Married,36,1,6,2,2804.0,1057,0.576,5033,81,0.8,0.377,41-50,0.16666666666666666,2.25,8.523970175695261,4.406719247264253,7.9391588179567965,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
799020258,Existing Customer,44,2,Divorced,38,2,1,2,16553.0,0,0.488,4797,82,0.907,0.0,41-50,0.02631578947368421,2.1578947368421053,8.47595444339964,4.418840607796598,9.714383043445341,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
718152333,Attrited Customer,41,3,Single,36,2,3,6,2246.0,0,0.725,3607,51,0.821,0.0,41-50,0.08333333333333333,1.4166666666666667,8.190908881182514,3.9512437185814275,7.717351272185329,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
716324583,Existing Customer,42,4,Single,36,1,4,1,2875.0,1892,0.75,4577,81,0.688,0.658,41-50,0.1111111111111111,2.25,8.429017500512511,4.406719247264253,7.964155718840937,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
720887058,Existing Customer,51,1,Married,35,1,2,3,3668.0,0,0.655,4753,87,0.812,0.0,51-60,0.05714285714285714,2.4857142857142858,8.46674164792014,4.477336814478207,8.207674424355282,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
714825408,Existing Customer,45,3,Single,36,2,3,3,2853.0,2517,0.595,4971,65,0.757,0.882,41-50,0.08333333333333333,1.8055555555555556,8.511577452630602,4.189654742026425,7.956476798036782,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
788620083,Existing Customer,50,3,Single,41,2,2,2,2382.0,1419,0.78,4563,89,0.712,0.596,41-50,0.04878048780487805,2.1707317073170733,8.425954710981966,4.499809670330265,7.776115477098742,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
719490108,Existing Customer,54,3,Single,36,1,3,1,2830.0,1779,0.883,4854,74,0.947,0.629,51-60,0.08333333333333333,2.0555555555555554,8.487764380725425,4.31748811353631,7.9483852851118995,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
709044183,Existing Customer,47,3,Married,27,1,3,3,24987.0,824,0.691,3995,64,0.561,0.033,41-50,0.1111111111111111,2.3703703703703702,8.293049139768444,4.174387269895637,10.12615098861346,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
756944133,Existing Customer,52,4,Married,45,1,1,3,3705.0,2168,0.662,4452,89,0.894,0.585,51-60,0.022222222222222223,1.9777777777777779,8.401333305321703,4.499809670330265,8.217708406845306,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
785285883,Attrited Customer,49,3,Single,43,6,3,4,1675.0,0,0.76,2622,53,0.71,0.0,41-50,0.06976744186046512,1.2325581395348837,7.872073979866873,3.9889840465642745,7.424165281042028,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
779770683,Existing Customer,47,3,Divorced,36,2,3,3,1439.0,0,0.638,5047,79,0.837,0.0,41-50,0.08333333333333333,2.1944444444444446,8.52674740422105,4.382026634673881,7.272398392570047,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
718510983,Existing Customer,54,3,Single,41,1,3,2,4440.0,0,0.639,3720,89,0.894,0.0,51-60,0.07317073170731707,2.1707317073170733,8.221747728346623,4.499809670330265,8.398634855292102,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
710322033,Existing Customer,52,1,Married,44,1,1,1,2563.0,1765,0.857,4515,77,0.925,0.689,51-60,0.022727272727272728,1.75,8.415381925269553,4.356708826689592,7.849323818040561,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
710560008,Existing Customer,46,4,Married,33,1,3,0,1896.0,1738,0.647,4588,75,0.923,0.917,41-50,0.09090909090909091,2.272727272727273,8.431417414394833,4.330733340286331,7.5480289699350145,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
711298458,Attrited Customer,39,3,Married,26,5,2,5,2190.0,0,0.691,2338,40,0.6,0.0,31-40,0.07692307692307693,1.5384615384615385,7.757478766584179,3.713572066704308,7.692113339595466,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
789164283,Existing Customer,55,0,Married,44,1,1,3,2596.0,1929,0.609,4726,87,0.812,0.743,51-60,0.022727272727272728,1.9772727272727273,8.461046030793236,4.477336814478207,7.862112211662748,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
715773783,Attrited Customer,44,2,Single,35,2,3,4,4196.0,561,0.741,2558,38,0.652,0.134,41-50,0.08571428571428572,1.0857142857142856,7.847371836159788,3.6635616461296463,8.34212526333359,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
779158533,Existing Customer,43,3,Single,25,2,3,3,1616.0,966,0.647,4774,74,0.805,0.598,41-50,0.12,2.96,8.471149252914831,4.31748811353631,7.388327859577107,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
720463833,Existing Customer,42,5,Single,36,1,1,2,6618.0,1738,0.72,5022,76,0.854,0.263,41-50,0.027777777777777776,2.111111111111111,8.521782643750045,4.343805421853684,8.797699580118923,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
712747758,Attrited Customer,50,4,Single,36,2,2,3,2477.0,0,0.445,2037,43,0.387,0.0,41-50,0.05555555555555555,1.1944444444444444,7.61972421378267,3.784189633918261,7.815207062189088,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
771067308,Existing Customer,38,3,Single,25,1,1,2,3040.0,1908,0.758,5616,73,0.659,0.628,31-40,0.04,2.92,8.633552992532433,4.30406509320417,8.019941687677365,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
750995508,Attrited Customer,41,3,Single,32,1,3,3,4697.0,1046,0.313,1679,29,0.318,0.223,41-50,0.09375,0.90625,7.426549072397305,3.4011973816621555,8.454892165218858,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
716171358,Existing Customer,51,4,Married,36,2,3,1,4436.0,2222,0.731,4460,85,0.771,0.501,51-60,0.08333333333333333,2.361111111111111,8.403128235128264,4.454347296253507,8.39773375137891,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
794637333,Existing Customer,44,2,Divorced,25,2,2,2,13138.0,0,0.546,3881,77,0.791,0.0,41-50,0.08,3.08,8.264105763728956,4.356708826689592,9.483340185641822,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
718437033,Attrited Customer,46,2,Unknown,30,4,3,2,1438.3,681,0.731,2527,38,0.583,0.473,41-50,0.1,1.2666666666666666,7.8351837552667485,3.6635616461296463,7.271912163268625,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
718492908,Existing Customer,38,3,Married,36,1,2,3,3297.0,1554,0.605,4636,86,0.72,0.471,31-40,0.05555555555555555,2.388888888888889,8.441822884391462,4.465908118654584,8.101071503119543,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
716033508,Existing Customer,46,2,Single,34,1,3,2,6272.0,1434,1.172,4514,66,1.2,0.229,41-50,0.08823529411764706,1.9411764705882353,8.415160465851086,4.204692619390966,8.744009988096744,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
717603858,Existing Customer,54,3,Single,42,1,2,1,5608.0,1775,0.522,4325,77,0.75,0.317,51-60,0.047619047619047616,1.8333333333333333,8.372398606513004,4.356708826689592,8.632127729508337,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
714741933,Existing Customer,42,4,Married,32,1,1,2,9906.0,1759,0.785,4033,76,1.0,0.178,41-50,0.03125,2.375,8.302513718514158,4.343805421853684,9.20099685697303,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
716558283,Existing Customer,30,0,Married,36,2,2,2,1621.0,1046,0.729,5247,84,0.615,0.645,<=30,0.05555555555555555,2.3333333333333335,8.565602330623925,4.442651256490317,7.3914152346753585,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
719022558,Existing Customer,49,4,Married,38,1,3,3,2305.0,1173,0.818,5106,74,0.762,0.509,41-50,0.07894736842105263,1.9473684210526316,8.538367426647644,4.31748811353631,7.743269700829004,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
717334233,Existing Customer,54,1,Single,43,1,3,2,9525.0,2517,0.669,4804,79,0.881,0.264,51-60,0.06976744186046512,1.8372093023255813,8.477412321404392,4.382026634673881,9.161780181360806,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
709222008,Attrited Customer,41,3,Single,32,1,3,4,4742.0,2221,0.464,2422,41,0.464,0.468,41-50,0.09375,1.28125,7.792761720816526,3.7376696182833684,8.464425125877582,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
719192808,Existing Customer,51,4,Single,36,2,1,1,3168.0,2147,0.663,4674,71,0.821,0.678,51-60,0.027777777777777776,1.9722222222222223,8.449984441722787,4.276666119016055,8.06117135969092,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
719281533,Existing Customer,37,3,Married,27,2,1,3,2939.0,1388,0.69,5076,84,0.826,0.472,31-40,0.037037037037037035,3.111111111111111,8.532475814947395,4.442651256490317,7.986164860332727,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
710877108,Existing Customer,44,1,Divorced,32,1,1,2,2724.0,1288,0.613,4171,75,1.206,0.473,41-50,0.03125,2.34375,8.336150816120663,4.330733340286331,7.9102237070973445,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
714155283,Existing Customer,46,2,Married,36,2,3,0,6990.0,876,0.752,4861,77,0.638,0.125,41-50,0.08333333333333333,2.138888888888889,8.48920515487607,4.356708826689592,8.852378886511985,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
771214083,Existing Customer,45,2,Unknown,32,1,2,3,1870.0,0,0.761,4891,65,0.806,0.0,41-50,0.0625,2.03125,8.495356496807062,4.189654742026425,7.534228326274089,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
770581983,Existing Customer,55,4,Married,41,1,1,3,1438.3,0,0.861,4885,88,0.63,0.0,51-60,0.024390243902439025,2.1463414634146343,8.494129251817686,4.48863636973214,7.271912163268625,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
718742808,Attrited Customer,55,1,Married,46,2,4,3,4629.0,710,0.788,2877,49,0.581,0.153,51-60,0.08695652173913043,1.065217391304348,7.964850887447313,3.912023005428146,8.440312147080279,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
